train_losses,val_losses,train_accuracies,val_accuracies
0.7313587598586351,0.6941189231016697,45.10433386837881,44.87179487179487
0.7129442709024224,0.6938862112852243,44.301765650080256,44.23076923076923
0.7272974028824611,0.6923455748802576,43.33868378812199,46.794871794871796
0.7141816543346423,0.6943259269763262,46.06741573033708,45.51282051282051
0.7218702163780482,0.7002153411889688,45.10433386837881,43.58974358974359
0.7255705932744242,0.7073266399212372,44.943820224719104,44.23076923076923
0.7031656681630241,0.7126541886574183,44.78330658105939,42.94871794871795
0.696509480572053,0.7055554328820645,45.90690208667737,42.94871794871795
0.7086382722586728,0.7044138877819746,44.943820224719104,42.30769230769231
0.7017693493760416,0.7062979004321954,46.22792937399679,44.87179487179487
0.6914702247272142,0.7108317598318442,47.351524879614765,43.58974358974359
0.6945850135426651,0.7117901704250238,46.3884430176565,42.94871794871795
0.6941951965826473,0.7127103087229606,48.154093097913325,44.23076923076923
0.6799330210035149,0.7095083640171931,48.95666131621188,43.58974358974359
0.70632783836576,0.7105850286972828,47.19101123595506,43.58974358974359
0.6927684950216241,0.7119103502004575,45.74638844301766,46.15384615384615
0.6947450098218352,0.710437786884797,48.95666131621188,46.15384615384615
0.6970063811511902,0.7097981358185793,46.06741573033708,42.94871794871795
0.6759258841626334,0.706373610557654,46.70947030497592,45.51282051282051
0.6889662869860617,0.7068644104859768,49.438202247191015,50.64102564102564
0.6815805424656569,0.7100872840636816,48.635634028892454,49.35897435897436
0.6800776480863029,0.7023175618587396,49.75922953451043,46.15384615384615
0.6915268758326817,0.7065812425735669,47.67255216693419,47.43589743589744
0.6765420033116594,0.7150272130966187,50.080256821829856,46.15384615384615
0.6887759712687657,0.7204412481723688,48.47512038523274,46.794871794871796
0.6885958304374596,0.7139928906391828,47.99357945425361,48.717948717948715
0.6800681832896763,0.7118516411536779,52.00642054574639,43.58974358974359
0.659663958782943,0.714121590822171,54.414125200642054,47.43589743589744
0.6692127881042456,0.7134668368559617,50.88282504012841,47.43589743589744
0.6763754516696471,0.712206244468689,50.24077046548957,48.717948717948715
0.6653804654677071,0.7130161951749753,51.68539325842696,48.07692307692308
0.6628461359591966,0.7204919228186975,52.1669341894061,46.794871794871796
0.6800243357976788,0.7165174881617228,50.561797752808985,48.07692307692308
0.6787347771574177,0.7213792846753047,50.7223113964687,45.51282051282051
0.6722835559714855,0.7231092223754296,51.04333868378812,45.51282051282051
0.6745361339892851,0.7230505591783768,53.130016051364365,46.15384615384615
0.6747586111482801,0.7158024907112122,49.2776886035313,48.07692307692308
0.673253607883882,0.7224311171433865,48.95666131621188,47.43589743589744
0.6692000948980953,0.725756279933147,50.080256821829856,45.51282051282051
0.6501443579816895,0.7287937097060375,55.056179775280896,46.15384615384615
0.659366404359643,0.7222141455381345,53.29052969502408,44.87179487179487
0.6654742835612779,0.7224249228453025,54.73515248796148,46.794871794871796
0.6653323494029466,0.7227408121793698,52.80898876404494,47.43589743589744
0.6604799583291165,0.719639289073455,51.845906902086675,47.43589743589744
0.6650792651153491,0.7148027985523908,54.89566613162119,47.43589743589744
0.662743823581867,0.7247365988217868,52.96950240770465,45.51282051282051
0.6697673630178644,0.7257981743568029,54.414125200642054,48.717948717948715
0.6615559676868383,0.7161594598721235,51.68539325842696,50.64102564102564
0.6626775245605273,0.7250541540292593,52.80898876404494,50.64102564102564
0.6662942492560054,0.7283509388948098,54.25361155698234,45.51282051282051
0.6578228085228567,0.7279954888881781,55.858747993579456,48.07692307692308
0.6502094252534318,0.7247426464007451,53.29052969502408,47.43589743589744
0.6659291711894505,0.725929917433323,53.93258426966292,46.794871794871796
0.6677813855258458,0.7248464211439475,53.6115569823435,47.43589743589744
0.6617546519727998,0.7200378439365289,53.130016051364365,48.07692307692308
0.6461679238951608,0.7267706164946923,57.46388443017656,46.794871794871796
0.6748621748882925,0.727584672279847,52.48796147672552,50.64102564102564
0.6574724248668739,0.7184592791092701,55.53772070626003,48.07692307692308
0.6493023098184821,0.7232082608418587,54.89566613162119,49.35897435897436
0.6596966301648612,0.7197966208824744,55.21669341894061,50.64102564102564
0.6571446461528301,0.722312011779883,55.21669341894061,48.717948717948715
0.6647143101807008,0.730567169495118,51.203852327447834,50.64102564102564
0.6460454291746284,0.7354387870201697,54.73515248796148,46.15384615384615
0.6560212517243901,0.7308849646494939,55.37720706260032,49.35897435897436
0.6592667749567169,0.7255224661949353,53.45104333868379,46.794871794871796
0.637945063806843,0.7305697110983042,57.46388443017656,44.87179487179487
0.664968356179196,0.7269596442198142,53.29052969502408,44.87179487179487
0.6559250070616292,0.7336090329365853,54.25361155698234,47.43589743589744
0.6414924943236631,0.7330182194709778,55.858747993579456,43.58974358974359
0.6621635538999763,0.7330778210591047,54.25361155698234,46.15384615384615
0.644907519771429,0.7298329441975324,56.01926163723917,45.51282051282051
0.6534290873411188,0.7331213905261114,54.89566613162119,45.51282051282051
0.6493041525874437,0.7343875154470786,57.9454253611557,46.794871794871796
0.649856908363477,0.7410905972505227,57.624398073836275,47.43589743589744
0.6462919916808126,0.7420271543356088,56.01926163723917,44.87179487179487
0.6443749535141174,0.7383292607772045,57.30337078651685,44.87179487179487
0.6286487853928898,0.7399350740970709,58.58747993579454,46.794871794871796
0.6512775970308968,0.7417453007820325,56.340288924558585,45.51282051282051
0.6474268248911654,0.7376699722730197,55.858747993579456,43.58974358974359
0.6471134760023886,0.7392109892307184,56.01926163723917,49.35897435897436
0.6522165794242443,0.7427972814975641,56.5008025682183,48.717948717948715
0.6496980926006984,0.742633364139459,55.21669341894061,48.717948717948715
0.6335644683715428,0.7407600467021649,56.340288924558585,48.07692307692308
0.6555319645622951,0.7386721662985973,57.30337078651685,48.717948717948715
0.6511321804496679,0.7420177016502771,53.6115569823435,47.43589743589744
0.6491871247513528,0.7440624771974026,56.5008025682183,44.87179487179487
0.6576372850955393,0.737539638311435,54.89566613162119,46.15384615384615
0.6578041356696746,0.7376582209880536,57.142857142857146,48.717948717948715
0.6502999165850313,0.744414502229446,56.17977528089887,45.51282051282051
0.6451253189703817,0.7447551091512045,60.51364365971108,46.15384615384615
0.6443767908296846,0.7454936764179132,57.142857142857146,46.15384615384615
0.6404310910697925,0.7456555030284784,60.03210272873194,44.87179487179487
0.653146828349865,0.7455862133930891,56.82182985553772,43.58974358974359
0.6357722812441341,0.7343981739802238,59.22953451043339,49.35897435897436
0.6285128882379057,0.7463447161209888,57.30337078651685,46.794871794871796
0.6321608225185645,0.7467459684763199,59.550561797752806,44.87179487179487
0.6529065855624779,0.7527622076181265,56.82182985553772,43.58974358974359
0.6415948613306109,0.7577602511797196,56.66131621187801,47.43589743589744
0.6451630636356042,0.7562496601006924,57.46388443017656,43.58974358974359
0.6414526693319623,0.7619124253590902,58.10593900481541,44.23076923076923
0.6338669196560525,0.7537114895307101,58.42696629213483,46.15384615384615
0.6244443579910273,0.760864699498201,59.550561797752806,44.87179487179487
0.6348862267229377,0.752047612116887,59.71107544141252,48.717948717948715
0.6434451389465822,0.7521013327133961,55.858747993579456,48.717948717948715
0.6238429168445532,0.7552949113723559,58.10593900481541,44.23076923076923
0.6230894712728252,0.7483996657224802,60.35313001605137,47.43589743589744
0.6220512520252798,0.7555528176136506,61.79775280898876,48.07692307692308
0.6264030338290415,0.7626660557893606,59.06902086677368,48.717948717948715
0.6367819829698933,0.7681457782403017,59.22953451043339,49.35897435897436
0.6281572070397305,0.7709331665283594,58.908507223113965,46.794871794871796
0.6329769618438488,0.7681369949609805,59.71107544141252,47.43589743589744
0.6157299264858852,0.7611038562579032,61.31621187800963,48.07692307692308
0.638780909307887,0.7571796545615563,60.35313001605137,45.51282051282051
0.6242612086559375,0.758551116173084,61.15569823434992,48.07692307692308
0.6163233023011283,0.7589958447676438,61.79775280898876,47.43589743589744
0.6190999045035238,0.761085922901447,60.35313001605137,48.07692307692308
0.6182329281566614,0.7663093728896899,60.51364365971108,50.0
0.5989546925068667,0.7632848681547703,65.65008025682182,48.717948717948715
0.6257463844783042,0.766114606307103,60.192616372391655,50.64102564102564
0.6189809185161254,0.7805907542888935,60.51364365971108,48.07692307692308
0.6167688844291969,0.7577558022279006,60.834670947030496,45.51282051282051
0.6274937471646941,0.7643052156154926,60.674157303370784,47.43589743589744
0.6328254749648644,0.7553079342230772,59.06902086677368,46.15384615384615
0.6308660485197224,0.7601354366693741,61.95826645264847,48.717948717948715
0.6104162024456655,0.7630536250579052,63.24237560192616,50.0
0.6222465941458223,0.7686945719596667,61.476725521669344,47.43589743589744
0.614522561789707,0.7734037102797092,64.04494382022472,45.51282051282051
